ID,P17,P45,P73,P84,P100,P112,P5,P10,P39,P107,P3,P15,P48,P75,P101,P24,P42,P76,P99
G12_2PS_2F_3,119123,196196,279282,301301,360360,385385,076076,105108,177177,363363,082090,123131,186201,260279,346346,145145,192192,291291,358358
G12_2PS_2F_4,119123,196196,282282,301301,360360,385385,076082,105108,177177,363363,090090,123123,186201,268279,346346,145145,192192,291291,358358
G12_2PS_2F_5,119123,196196,282282,301301,360360,385385,082082,105108,177177,363363,090090,123127,201201,279279,346346,145145,192192,291291,358358
G12_2PS_2F_6,119123,196196,282282,301301,360360,385385,082082,105108,177177,363363,090090,123123,201201,279279,346346,145145,192192,291291,358358
G12_2PS_2F_7,119123,196196,282282,301301,360360,385385,082082,105108,177177,363363,090090,123123,201201,279279,346346,145145,192192,291291,358358
G12_2PS_2F_8,123123,196196,279282,301301,360360,385385,082082,105108,177177,363363,090090,123127,201201,279279,346346,145145,192192,291291,358358
G12_2PS_2F_9,119123,196196,279282,301301,360360,385385,082082,105108,177177,363363,090090,123123,201201,279279,346346,145145,192192,291291,358358
G12_2PS_3C_1,119123,196196,279282,301301,352352,385385,082082,105108,177179,363372,090090,127127,201201,279279,346346,145145,192192,288291,358358
G12_2PS_3C_10,119119,193196,279285,301301,352362,382382,076076,108108,175177,372372,088088,127127,201201,266266,360360,148148,194194,291291,363363
G12_2PS_3C_11,119123,196196,279282,301301,352352,385385,082082,105108,177179,363372,090090,123127,201201,268279,358358,145145,192192,291291,358358
G12_2PS_3C_12,119123,196196,279282,301301,352352,382385,082082,105108,177179,363372,090090,127127,201201,268268,346346,145145,190194,288291,344344
G12_2PS_3C_13,119123,193196,282282,301301,352352,385385,082082,105108,177177,363372,090090,127127,201201,268268,358358,145145,190194,288291,358358
G12_2PS_3C_14,119123,196196,279282,301301,352352,382385,082082,105108,177179,363372,090092,127127,201201,268268,346346,145145,192192,288291,344344
G12_2PS_3C_15,119123,196196,282282,301301,352352,382385,076076,105108,177179,363372,090090,127127,186186,268268,346346,145145,190192,000000,344344
G12_2PS_3C_16,119123,196196,282282,301301,352352,385385,076076,105108,177177,363373,092092,123127,186186,268268,346346,145145,192192,291291,358358
G12_2PS_3C_17absent,119119,196196,282282,301301,352362,385385,076076,105108,177177,372372,090092,127127,186186,268268,346346,145145,190192,291291,358358
G12_2PS_3C_18absent,119119,196196,282282,301301,352352,382382,076076,108108,177177,369369,090090,127127,186186,268268,360360,148148,194194,288288,358358
G12_2PS_3C_2,119123,193196,282282,301301,352352,382385,082082,105108,177179,363363,090090,127127,201201,268268,346346,145145,190194,288291,344358
G12_2PS_3C_3,123123,193196,279282,301301,352352,382385,082082,105108,177179,372372,090092,123127,201201,268279,346346,145145,192192,291291,344358
G12_2PS_3C_4,119123,193193,279282,301301,352352,385385,082082,105108,177177,363372,090092,127127,201201,268268,000000,145145,192192,288291,358358
G12_2PS_3C_5,119123,196196,279282,301301,352352,382382,082082,105108,179179,363372,090090,123127,201201,268279,346346,145145,192192,291291,344344
G12_2PS_3C_6,123123,196196,279282,301301,352352,385385,082082,105108,177179,363372,090090,127127,201201,268279,346346,145145,192192,288291,358358
G12_2PS_3C_7,123123,196196,282282,301301,352360,385385,082082,105108,177177,363372,092092,127127,201201,268268,346358,145145,192192,291291,358358
G12_2PS_3C_8,119123,196196,282282,301301,352360,385385,082082,105108,177177,363372,092092,127127,201201,268268,358358,145145,192192,291291,358358
G12_2PS_3C_9,119123,196196,282282,301301,352352,382382,082082,105108,179179,372372,090090,127127,201201,279279,346346,145145,192192,288291,344344
G12_2PS_3F_1,119123,196196,282282,301301,352352,382382,076076,108108,177177,372372,092092,127127,186186,268268,346346,145145,192192,291291,344344
G12_2PS_3F_10,119123,196196,282282,301301,360360,382382,076082,108108,179179,372372,092092,123127,186201,268268,346346,145145,192192,291291,344344
G12_2PS_3F_11,123123,196196,279279,301301,352360,382382,076076,105108,179179,372372,090092,127127,186186,268279,346346,145145,192192,291291,344344
G12_2PS_3F_13,123123,196196,279282,301301,352360,382382,082082,105108,179179,372372,092092,127127,201201,268279,346346,145145,192192,291291,344344
G12_2PS_3F_14,123123,196196,282282,301301,352360,382382,082082,105108,179179,372372,092092,123127,201201,268268,346346,145145,192192,291291,344344
G12_2PS_3F_15,123123,196196,279282,301301,352360,382382,082082,105108,179179,372372,090092,127127,201201,268268,346346,145145,192192,291291,344344
G12_2PS_3F_16,119123,196196,282282,301301,352360,382382,082082,105108,179179,372372,092092,123127,201201,268268,346346,145145,192192,291291,344344
G12_2PS_3F_17,119123,196196,279279,301301,352352,382382,082082,105108,179179,372372,090092,127127,201201,268279,346346,145145,192192,291291,344358
G12_2PS_3F_18,123123,196196,279282,301301,352360,382385,082082,105108,177179,372372,092092,127127,201201,268268,346346,145145,192192,291291,344358
G12_2PS_3F_2,123123,196196,279279,301301,352352,382385,076076,105108,177179,372372,090092,127127,186201,268279,346346,145145,192192,291291,344358
G12_2PS_3F_3,119123,000000,279279,000000,352360,382382,076076,108108,179179,372372,092092,123127,186186,268268,346346,145145,192192,291291,344344
G12_2PS_3F_4,123123,196196,282282,301301,352352,382385,073079,105108,177179,372372,092092,127127,201201,268268,346346,145145,192192,291291,344358
G12_2PS_3F_5,123123,196196,279282,301301,360360,382382,076082,108108,179179,372372,092092,123127,186201,268268,346346,145145,192192,291291,344344
G12_2PS_3F_6,119123,196196,279282,301301,352360,382382,076082,108108,179179,372372,092092,127127,186201,268268,346346,145145,192192,291291,344344
G12_2PS_3F_7,119123,196196,279282,301301,352360,382385,076082,105108,177179,372372,090092,123127,186201,268279,346346,145145,192192,291291,344358
G12_2PS_3F_8,123123,196196,279282,301301,360360,382382,076082,105108,179179,372372,092092,127127,186201,268268,346346,145145,192192,291291,344344
G12_2PS_3F_9,119123,196196,279279,301301,352352,382385,076076,105108,177179,372372,090092,127127,186201,268279,346346,145145,192192,291291,344358
G12_2PS_5C_1,109109,196196,279282,301301,354356,382385,076076,108108,000000,363372,082082,000000,186186,248248,346346,133133,190192,000000,344344
G12_2PS_5C_10,123123,196196,282282,301301,352352,382385,073079,105108,177179,363372,090090,127127,201201,268268,346346,145145,190192,291291,344358
G12_2PS_5C_11,109119,193196,279282,301301,352360,382382,076076,105108,179179,363372,082090,123131,186201,000000,346346,133145,190192,291291,344344
G12_2PS_5C_12,119123,196196,279282,301301,352360,385385,082082,105108,177177,363372,090090,127127,201201,268268,346346,145145,190190,288291,358358
G12_2PS_5C_13,119119,196196,279282,301301,360360,382382,082082,105108,179179,363363,092092,123127,201201,268268,346346,145145,192194,288291,344344
G12_2PS_5C_14,119123,196196,282282,301301,352352,382385,082082,105108,177179,363372,090090,127127,201201,268268,346346,145145,192192,288288,344344
G12_2PS_5C_15,123123,196196,282282,301301,352352,385385,082082,105108,177177,363363,090090,127127,201201,268268,346346,145145,190192,288288,344358
G12_2PS_5C_16,119119,196196,279279,301301,352360,382385,082082,105108,177177,363363,090092,123127,201201,268268,346346,145145,190194,288291,344358
G12_2PS_5C_17,119119,196196,279282,301301,352352,382385,082082,105108,177177,363363,090090,127127,201201,268268,346346,145145,190192,291291,344358
G12_2PS_5C_18,123123,196196,279282,301301,352352,385385,073079,105108,177177,372372,090090,127127,201201,268268,346346,145145,190190,291291,358358
G12_2PS_5C_2,119119,193196,279282,301301,360360,385385,076076,105108,177177,363363,090090,127127,186201,268268,346346,145145,192192,291291,334358
G12_2PS_5C_3,119119,196196,279282,301301,352360,382385,076082,105108,177177,363363,090090,127127,186201,268268,346346,145145,192194,288291,344358
G12_2PS_5C_4,119123,193196,279282,301301,352360,382385,073079,105108,177179,363372,090090,123127,201201,248268,346346,145145,190192,288291,344344
G12_2PS_5C_5,119119,193196,279282,301301,352360,385385,076082,105108,177177,363363,090090,127127,201201,248268,346346,145145,190192,291291,358358
G12_2PS_5C_7,123123,196196,279282,301301,352352,382385,082082,105108,177179,372372,090092,127127,201201,268268,346346,145145,190192,291291,344358
G12_2PS_5C_8,123123,193196,282282,301301,352352,382382,073079,105108,179179,372372,090092,127127,201201,268268,346346,145145,192192,291291,344344
G12_2PS_5C_9,119123,196196,282282,000000,352352,385385,076082,105108,177177,000000,090090,123127,201201,268268,000000,145145,192192,288291,000000
G12_2PS_5F_1,119119,196196,282282,301301,352352,382382,079079,105108,179179,363363,092092,127127,201201,268268,346346,145145,190192,291291,344344
G12_2PS_5F_10,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123127,201201,268268,000000,145145,190192,291291,344344
G12_2PS_5F_11,119119,196196,282282,301301,352352,382382,073079,105108,179179,372372,092092,123123,201201,268268,346346,145145,192192,291291,344344
G12_2PS_5F_12,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123127,201201,268268,346346,145145,192192,291291,344344
G12_2PS_5F_13,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123123,201201,268279,346346,145145,192192,291291,344344
G12_2PS_5F_14,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123123,201201,279279,000000,145145,192192,291291,344344
G12_2PS_5F_15,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123123,201201,279279,346346,145145,192192,291291,344344
G12_2PS_5F_16,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123127,201201,268268,000000,145145,192192,291291,344344
G12_2PS_5F_17,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123127,201201,268268,346346,145145,190192,291291,344344
G12_2PS_5F_18,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123127,201201,279279,346346,145145,192192,291291,344344
G12_2PS_5F_2,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123127,201201,268279,346346,145145,192192,291291,344344
G12_2PS_5F_3,119119,196196,282282,301301,352352,385385,082082,108108,177177,372372,092092,127127,201201,268268,360360,148148,194194,291291,344344
G12_2PS_5F_4,119119,196196,279282,301301,352352,385385,076076,108111,177177,372372,092092,127127,201201,268268,360360,148148,194194,291291,344363
G12_2PS_5F_5,119119,196196,282282,301301,352362,382382,082082,108108,175175,372372,092092,127127,201201,268268,360360,148148,194194,275291,363363
G12_2PS_5F_6,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123127,201201,268268,346346,145145,190192,291291,344344
G12_2PS_5F_7,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,123127,201201,268279,346346,145145,192192,291291,344344
G12_2PS_5F_8,119119,196196,282282,301301,352352,382382,073079,105108,179179,363372,092092,123123,201201,268268,346346,145145,192192,291291,344344
G12_2PS_5F_9,119119,196196,282282,301301,352352,382382,073079,105108,179179,363372,092092,127127,201201,268279,346346,145145,192192,291291,344344
G12_2PS_6C_1,119119,196196,279282,301301,360360,382382,079079,105108,179179,363372,090092,127127,201201,268268,346346,145145,192192,291291,344344
G12_2PS_6C_10,119119,193196,279282,301301,352352,382385,082082,105108,177179,372372,090090,127127,201201,268279,346346,145145,192192,288291,344358
G12_2PS_6C_11,119119,193196,279282,301301,352352,382385,082082,105108,177177,363372,090090,127127,201201,268279,346346,145145,192192,288291,344358
G12_2PS_6C_12,119119,193196,279282,301301,352360,382385,082082,105108,177179,372372,090090,127127,201201,268279,346346,145145,192194,291291,344358
G12_2PS_6C_13,119119,193196,282282,301301,352360,382385,082082,105108,177179,363363,090090,127127,201201,268279,346346,145145,192192,291291,344358
G12_2PS_6C_14,119119,193196,282282,301301,352360,382382,082082,105108,177179,363363,090090,127127,201201,268268,346346,145145,192192,291291,344344
G12_2PS_6C_15,119119,193196,279282,301301,352352,382382,082082,105108,179179,372372,090092,127127,201201,268268,346346,145145,192194,291291,344344
G12_2PS_6C_16,119123,196196,279282,301301,352360,382385,082082,105108,177177,372372,090092,127127,201201,268268,346346,145145,192192,288291,344358
G12_2PS_6C_17,119119,196196,285285,301301,362362,382382,082082,108111,175175,372372,092092,121123,201201,266266,346346,148148,192192,288288,363363
G12_2PS_6C_18,119119,196196,279279,301301,360360,385385,073079,105108,177177,372372,090092,123127,201201,268268,346346,145145,192194,291291,344358
G12_2PS_6C_2,123123,196196,279279,301301,352352,382382,079079,105108,179179,372372,092092,127127,201201,268268,346346,145145,192192,291291,344344
G12_2PS_6C_3,119123,193196,279282,301301,352360,382385,082082,105108,177179,372372,092092,127127,201201,268268,346346,145145,192192,288288,344358
G12_2PS_6C_4,119119,196196,279282,301301,360360,382385,073079,105108,177179,372372,090090,123127,201201,268268,346346,145145,194194,288291,344358
G12_2PS_6C_5,123123,196196,279279,301301,352352,382382,082082,105108,179179,372372,092092,127127,201201,268268,346346,145145,192192,291291,344344
G12_2PS_6C_6,119119,193196,279282,301301,362362,382382,082082,105108,175177,372372,090090,123127,201201,268268,346346,148148,192194,288288,363363
G12_2PS_6C_7,119119,193196,282282,301301,352360,382382,082082,105108,177179,363363,090090,127127,201201,268279,346346,145145,192194,288291,344344
G12_2PS_6C_8,119119,193196,282282,301301,352360,382382,082082,105108,177179,363363,090090,127127,201201,268268,346346,145145,192194,291291,344344
G12_2PS_6C_9,119119,196196,279282,301301,360360,382382,082082,105108,177179,363372,092092,123127,201201,268268,346346,145145,192192,288291,344344
G12_2PS_6F_1,119119,196196,279285,301301,352352,382385,082082,108111,175177,372372,088090,127127,201201,266268,360360,148148,194194,291291,363363
G12_2PS_6F_3,119119,196196,279285,301301,362362,382382,076076,108111,175175,372372,090090,127127,201201,268268,360360,148148,194194,291291,363363
G12_2PS_6F_4,119119,193196,279279,301301,352362,382385,076076,105108,175177,372372,088092,127127,201201,266268,360360,148148,194194,291291,363363
G12_2PS_6F_5,119119,193193,279279,301301,352362,385385,082082,105108,177177,372372,088088,127127,201201,266266,360360,148148,194194,291291,363363
G12_2PS_6F_6,119119,193196,279285,301301,352352,382382,076076,108111,175175,372372,092092,127127,201201,268268,360360,148148,194194,291291,363363
G12_2PS_6F_7,119119,193196,279285,301301,352352,382385,076076,105108,175177,372372,088092,127127,201201,266268,360360,148148,194194,275291,363363
G12_2PS_6F_8,119119,193196,279285,301301,352352,382382,082082,105108,175175,372372,088092,127127,201201,266268,360360,148148,194194,275291,363363
G12_2PS_6F_9,119119,193196,279285,301301,352352,382385,076076,105108,175177,372372,081088,127131,186201,266268,360360,148148,194194,291291,363363
G12_3PL_1C_1,119119,193196,282282,301301,352362,382385,082082,108108,177179,372372,090090,123127,201201,268268,346346,148148,194194,288288,344363
G12_3PL_1C_10,119119,196196,282285,301301,352352,382385,082082,108108,177179,372372,088088,123127,201201,266268,360360,148148,190190,288291,344363
G12_3PL_1C_11,119119,196196,282282,301301,352362,385385,076082,105108,177177,372372,088092,127127,201201,268268,346346,148148,194194,291291,363363
